Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True,Cabin_S
0.504004004004004,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
0.504004004004004,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,1
0.44244244244244246,0.7582582582582582,0.0,0.0,0.8831445944767065,0.0,0,0,0,0,0,1,0,1
0.12012012012012012,0.7907907907907907,0.0,0.7547547547547547,0.9114582968481065,0.0,0,0,0,0,0,1,0,1
0.504004004004004,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
0.3388388388388388,0.8192303414525637,0.7317317317317317,0.0,0.9284339864327492,0.8501001001001001,0,0,0,0,0,1,0,1
0.40890890890890885,0.9176339830918809,0.6966966966966966,0.6636636636636637,0.0,0.6696696696696696,0,0,0,0,0,1,0,1
0.05105105105105105,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0
0.23673673673673673,0.0,0.6761761761761762,0.6916916916916918,0.8627983009156746,0.8173299004494489,0,0,0,0,0,1,0,0
0.7742742742742743,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.37287287287287285,0.7387387387387387,0.9444763659288292,0.0,0.8410618108993979,0.9099099099099099,0,1,0,0,0,0,0,0
0.20120120120120122,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.8338338338338338,0.0,0.6886886886886887,0.9606032409833523,0.0,0.0,0,0,0,0,0,1,0,1
0.5345345345345345,0.7367367367367368,0.0,0.967163824114659,0.7637637637637638,0.0,1,0,1,0,0,1,0,0
0.6571571571571571,0.0,0.991299364431227,0.0,0.971599995383113,0.9854244334270746,0,1,0,0,0,0,0,1
0.7362362362362362,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
0.5345345345345345,0.6726726726726726,0.9382685100220977,0.0,0.8488488488488488,0.9908625185900993,0,1,0,0,0,0,1,1
0.20120120120120122,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
0.5635635635635636,0.7624290957624291,0.7047047047047047,0.0,0.8060776187984668,0.8648074826418778,0,0,0,0,0,0,0,0
0.5635635635635636,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
0.5345345345345345,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.40890890890890885,0.7982746695193048,0.8733301202437006,0.8559055118110237,0.0,0.0,1,0,0,0,0,1,0,1
0.967967967967968,0.0,0.9798725462418353,0.0,0.8237515003859729,0.9325342883246013,0,1,0,0,0,1,0,0
0.7567567567567568,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.8908908908908909,0.881559497413156,0.8218218218218218,0.8008008008008007,0.0,0.0,1,0,1,0,0,1,0,1
0.44244244244244246,0.9675652346996789,0.6486486486486487,0.8241546958249923,0.6316316316316317,0.0,0,0,1,0,0,1,0,1
0.44244244244244246,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0
0.40890890890890885,0.8973657201505302,0.7267267267267267,0.977711454292873,0.0,0.0,0,0,1,0,0,1,0,1
0.993993993993994,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,1
0.20120120120120122,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.5345345345345345,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0
0.37287287287287285,0.0,0.6886886886886887,0.8450787401574803,0.7247247247247247,0.8380529618858102,1,0,0,0,1,0,0,0
0.40890890890890885,0.8308308308308309,0.0,0.8721105353563587,0.0,0.8766278363442398,0,0,1,0,0,1,0,1
0.5635635635635636,0.9129129129129129,0.0,0.7462462462462462,0.7754421087754421,0.7427427427427428,0,0,1,0,0,1,0,0
0.06156156156156156,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1
0.8188188188188188,0.7427427427427428,0.9334717500442196,0.0,0.9575829710140101,0.7437437437437437,0,1,0,0,0,1,0,1
0.9996591683708248,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.7152152152152151,0.8653976886471789,0.7817817817817818,0.7427427427427428,0.0,0.7667667667667668,0,0,0,0,0,1,0,1
0.8038038038038038,0.0,0.9969217474251929,0.6781781781781782,0.9723885224891587,0.9492136924022622,1,1,0,0,0,0,0,0
0.20120120120120122,0.9147397270816592,0.7347347347347347,0.0,0.6761761761761762,0.0,0,0,0,0,0,1,0,1
0.9789789789789789,0.9650859501161451,0.0,0.7412412412412412,0.6456456456456456,0.7047047047047047,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0
0.9444444444444444,0.9500382646108232,0.0,0.7052052052052051,0.6316316316316317,0.0,0,0,1,0,0,1,0,0
0.15515515515515516,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0
0.6351351351351351,0.8130838868065146,0.7745245245245245,0.6856856856856857,0.6456456456456456,0.8319986653319986,0,0,0,0,0,1,0,0
0.23673673673673673,0.0,0.9045041760382204,0.6916916916916918,0.0,0.0,1,0,0,0,0,1,0,1
0.05105105105105105,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0.5880880880880881,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.40890890890890885,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.6761761761761762,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
0.5880880880880881,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.042042042042042045,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0
0.9444444444444444,0.8415028732804304,0.0,0.9470189319016671,0.0,0.0,1,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0
0.033533533533533534,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.23673673673673673,0.8033033033033032,0.7317317317317317,0.0,0.8643671825835881,0.6496496496496496,0,0,0,0,0,1,0,1
0.40890890890890885,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0
0.26926926926926925,0.9833152356090598,0.0,0.7952952952952952,0.0,0.0,0,0,1,0,0,1,0,0
0.8188188188188188,0.6726726726726726,0.9530120195972067,0.0,0.7630964297630964,0.6996996996996997,1,1,0,0,0,1,0,1
0.17317317317317316,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0
0.6351351351351351,0.8748748748748749,0.0,0.8110608108108108,0.0,0.8826340945300053,0,0,1,0,0,1,0,0
0.5345345345345345,0.7897897897897898,0.6861861861861862,0.8876604017383719,0.0,0.7657657657657657,1,0,0,0,0,1,0,0
0.3033033033033033,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
0.9519519519519519,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,1
0.5345345345345345,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.8188188188188188,0.7037037037037037,0.8061094567370716,0.7207207207207207,0.0,0.8598598598598598,0,0,0,0,0,1,0,1
0.20120120120120122,0.9405560828851032,0.0,0.0,0.9411803662033027,0.8086000841166777,0,0,0,0,0,1,0,1
0.40890890890890885,0.7192192192192193,0.8584674694263734,0.0,0.7152152152152151,0.0,0,0,0,0,0,1,0,1
0.26926926926926925,0.8564802704671578,0.7082082082082082,0.7292292292292293,0.0,0.8198198198198198,0,0,0,0,0,1,0,0
0.3388388388388388,0.7280776870620614,0.0,0.0,0.0,0.8990093153925772,0,0,0,0,0,1,0,0
0.3388388388388388,0.7730459968164886,0.0,0.7647647647647647,0.8798798798798799,0.0,0,0,0,0,0,1,0,0
0.47297297297297297,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
0.9094094094094094,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.47297297297297297,0.0,0.9898519656234822,0.0,0.9788711492774068,0.7787787787787788,0,1,0,0,0,1,0,0
0.5880880880880881,0.0,0.8521099496709252,0.0,0.8864425237929273,0.9673200943847111,0,1,0,0,0,1,1,0
0.5635635635635636,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0
0.07307307307307306,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.8593593593593594,0.8420038210747757,0.7728839357242988,0.843716815924472,0.0,0.0,0,0,0,0,0,1,0,0
0.6951951951951951,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0
0.20120120120120122,0.7012012012012012,0.8234901568234901,0.0,0.8018018018018018,0.6896896896896897,0,0,0,0,1,0,0,1
0.37287287287287285,0.0,0.7647647647647647,0.0,0.8682015348682015,0.7902425451767557,0,0,0,0,0,1,0,1
0.5635635635635636,0.908905165449668,0.0,0.0,0.7451203548764526,0.0,0,0,1,0,0,1,1,0
0.20120120120120122,0.93734172635844,0.6886886886886887,0.9917389408062293,0.0,0.0,0,0,1,0,0,1,0,0
0.5345345345345345,0.9090909090909091,0.6591591591591591,0.7232232232232232,0.0,0.7577577577577578,0,0,0,0,0,1,0,0
0.6761761761761762,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0
0.5345345345345345,0.9239239239239239,0.7424645390070922,0.0,0.7413557468908023,0.6766766766766767,0,0,1,0,0,1,0,0
0.07307307307307306,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0
0.26926926926926925,0.7549658663402737,0.0,0.976623401899803,0.9499760329326934,0.0,0,0,1,0,0,1,0,0
0.26926926926926925,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0
0.44244244244244246,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,1
0.7362362362362362,0.7292292292292293,0.0,0.9598975805583919,0.0,0.9412719422142564,0,0,1,0,0,1,0,0
0.40890890890890885,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0
0.6761761761761762,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0
0.44244244244244246,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0
0.8338338338338338,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1
0.982982982982983,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.17317317317317316,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.6951951951951951,0.0,0.920398521203691,0.6781781781781782,0.851088953901062,0.8693676113767438,1,1,0,0,0,0,0,1
0.09309309309309309,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1
0.6351351351351351,0.7549658663402737,0.0,0.8755422088755422,0.0,0.0,0,0,0,0,1,0,0,0
0.17317317317317316,0.9749606379196506,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0.6761761761761762,0.8560639940596232,0.0,0.7232232232232232,0.7427427427427428,0.0,0,0,0,0,0,0,0,1
0.12012012012012012,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0
0.3388388388388388,0.0,0.6486486486486487,0.8410123296560674,0.0,0.9428677660020943,0,0,0,0,0,1,0,0
0.23673673673673673,0.8117147080561714,0.0,0.8772359715755941,0.0,0.6816816816816818,0,0,0,0,0,1,0,0
0.44244244244244246,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.9169169169169169,0.0,0.6796796796796797,0.0,0.9613888975847963,0.7607607607607607,0,1,0,0,0,0,0,0
0.3388388388388388,0.7717717717717718,0.6796796796796797,0.0,0.7032032032032032,0.8929610580729984,0,0,0,0,0,1,0,0
0.9094094094094094,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0
0.47297297297297297,0.0,0.7177177177177178,0.0,0.9033457249070632,0.0,0,0,0,0,0,1,0,1
0.23673673673673673,0.0,0.0,0.0,0.0,0.9282713878780442,0,0,0,0,0,1,0,1
0.6761761761761762,0.7821946169772257,0.0,0.7007007007007007,0.8998998998998999,0.0,0,0,0,0,1,0,0,1
0.9444444444444444,0.0,0.8816478696828444,0.9742795053325842,0.6551551551551551,0.9419274649936727,1,1,0,0,0,1,0,1
0.8188188188188188,0.6806806806806807,0.9388518725235562,0.0,0.9979644778015248,0.9719623471698495,0,1,0,0,0,1,0,1
0.12012012012012012,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.5345345345345345,0.0,0.953484601687975,0.0,0.9146239086635325,0.9657568355464347,1,1,0,0,0,0,0,1
0.47297297297297297,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
0.6571571571571571,0.0,0.8037328623266123,0.9803098473793338,0.8938938938938938,0.9930987770380938,0,1,0,0,0,0,0,0
0.40890890890890885,0.0,0.0,0.0,0.8790161728493047,0.7617617617617618,0,0,0,0,0,1,0,0
0.37287287287287285,0.8558558558558559,0.808211572917455,0.0,0.6726726726726726,0.0,0,0,0,0,0,1,0,1
0.8478478478478478,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
0.3388388388388388,0.0,0.0,0.9073338923894004,0.0,0.7347347347347347,1,0,0,0,0,1,0,1
0.5880880880880881,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1
0.26926926926926925,0.0,0.7159726690976693,0.6636636636636637,0.8893676284980633,0.6496496496496496,0,0,0,0,0,1,0,1
0.23673673673673673,0.6606606606606606,0.6711711711711712,0.0,0.9016060174832283,0.6696696696696696,0,0,0,0,0,1,0,1
0.3033033033033033,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1
0.1036036036036036,0.0,0.0,0.0,0.6611611611611612,0.9119119119119119,1,0,0,0,0,0,0,0
0.995995995995996,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1
0.5345345345345345,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1
0.20120120120120122,0.9715653129758283,0.0,0.8386714027169708,0.0,0.0,0,0,1,0,0,0,0,1
0.37287287287287285,0.7317317317317317,0.7237237237237237,0.6636636636636637,0.972436827778588,0.0,0,0,0,0,0,0,0,1
0.6761761761761762,0.0,0.8178181108508976,0.0,0.7617617617617618,0.8168168168168168,0,0,0,0,0,0,0,1
0.26926926926926925,0.6866866866866868,0.8772130211307823,0.0,0.6991991991991993,0.0,0,0,0,0,0,1,0,0
0.17317317317317316,0.0,0.7227227227227228,0.0,0.7437437437437437,0.8954098279535974,0,0,0,0,0,0,0,0
0.3033033033033033,0.9275714633552471,0.0,0.8298298298298298,0.6801801801801801,0.7727727727727728,0,0,0,0,1,0,0,0
0.6571571571571571,0.0,0.9234657142683662,0.995546195051828,0.0,0.9468515017061631,1,1,0,0,0,1,0,1
0.6761761761761762,0.9929207896421012,0.9118938776432343,0.9816814286072677,0.7634300967634301,0.0,1,1,0,0,0,0,0,0
0.9169169169169169,0.0,0.8058770067138264,0.0,0.9392188889261798,0.8896644584477837,0,1,0,0,0,1,0,1
0.3033033033033033,0.0,0.8589720450501435,0.0,0.6866866866866868,0.0,1,0,0,0,0,1,0,1
0.6111111111111112,0.9189189189189189,0.0,0.0,0.6801801801801801,0.0,0,0,0,0,0,1,0,0
0.7152152152152151,0.6726726726726726,0.9126500783017226,0.0,0.6611611611611612,0.0,1,1,0,0,0,1,0,1
0.7742742742742743,0.0,0.9865390497989261,0.0,0.9987255764331586,0.9492419849471766,0,1,0,0,0,1,0,0
0.47297297297297297,0.9197769197769198,0.0,0.0,0.0,0.7207207207207207,0,0,0,0,0,1,0,0
0.9169169169169169,0.0,0.9159159159159159,0.0,0.7331406139235321,0.0,1,0,0,0,0,1,0,0
0.504004004004004,0.8301576568153479,0.7597597597597597,0.8032356219856219,0.7897897897897898,0.0,1,0,0,0,0,0,0,1
0.6111111111111112,0.0,0.7959746580436236,0.6636636636636637,0.8660714285714286,0.0,0,0,0,0,0,1,0,0
0.9569569569569569,0.0,0.9216741374876438,0.0,0.7543646273029291,0.9452662357732695,0,1,0,0,0,1,0,0
0.7152152152152151,0.7052052052052051,0.7487487487487487,0.0,0.8058058058058059,0.9593977265311946,0,1,0,0,0,0,1,0
0.9444444444444444,0.0,0.8858181818181818,0.0,0.8182361814134973,0.9630197883472993,0,1,0,0,0,1,0,0
0.20120120120120122,0.924924924924925,0.0,0.6916916916916918,0.6611611611611612,0.0,0,0,1,0,0,1,0,1
0.9094094094094094,0.0,0.9482415652711141,0.0,0.7884065884065882,0.956543585480703,0,1,0,0,0,1,0,0
0.40890890890890885,0.7467467467467468,0.7697697697697697,0.6636636636636637,0.0,0.8688556847924646,0,0,0,0,0,1,0,1
0.26926926926926925,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1
0.40890890890890885,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0
0.20120120120120122,0.0,0.8510159850283677,0.0,0.0,0.6996996996996997,0,0,0,0,0,1,0,1
0.8478478478478478,0.9421357180431352,0.6486486486486487,0.8566929133858269,0.0,0.0,0,0,0,0,0,1,0,1
0.504004004004004,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
0.962962962962963,0.9380705294513307,0.9261404468470787,0.0,0.7997997997997998,0.8655181002598844,1,1,0,0,0,1,0,1
0.5635635635635636,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,1
0.37287287287287285,0.6806806806806807,0.8401758613452162,0.7577577577577578,0.0,0.7047047047047047,1,0,0,0,1,0,0,1
0.042042042042042045,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,1
0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,1
0.8478478478478478,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.26926926926926925,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0
0.20120120120120122,0.7857857857857857,0.0,0.7232232232232232,0.7991620446977589,0.8723058187192011,0,0,0,0,0,1,0,1
0.9968377468377468,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.37287287287287285,0.7977977977977978,0.9425456812085472,0.6636636636636637,0.7197197197197197,0.9251204506708176,0,0,0,0,1,0,0,0
0.08808808808808809,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.025525525525525526,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0
0.44244244244244246,0.7227227227227228,0.8687068993191441,0.7742742742742743,0.0,0.6766766766766767,0,0,0,0,1,0,0,0
0.44244244244244246,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1
0.40890890890890885,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1
0.9369369369369369,0.0,0.9818686513025138,0.0,0.0,0.9219248711023815,1,1,0,0,0,1,0,1
0.17317317317317316,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0
0.8908908908908909,0.943968382444945,0.0,0.7584275501221248,0.7367367367367368,0.0,0,0,1,0,0,1,0,0
0.7892892892892893,0.0,0.0,0.8595068137573005,0.8204435335165386,0.0,0,0,0,0,0,1,0,0
0.033533533533533534,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0
0.6351351351351351,0.0,0.6886886886886887,0.7182182182182182,0.9075015247001422,0.7587587587587588,0,0,0,0,0,1,0,1
0.13763763763763764,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1
0.15515515515515516,0.0,0.903797532663512,0.0,0.9507293786740743,0.7917917917917918,0,0,0,0,0,1,0,1
0.06156156156156156,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0.08308308308308308,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0
0.504004004004004,0.9665501274965959,0.6711711711711712,0.7427427427427428,0.0,0.0,0,0,1,0,0,1,1,0
0.8593593593593594,0.0,0.8662275295186688,0.0,0.8230085583354528,0.9387848101265823,1,1,0,0,0,0,0,1
0.47297297297297297,0.9818862765916442,0.9298759311059435,0.0,0.0,0.9723974415049563,0,1,0,0,0,1,0,1
0.5635635635635636,0.9337583148558758,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1
0.8338338338338338,0.8528954184517615,0.0,0.8091424758091424,0.6456456456456456,0.8928269568269568,0,0,1,0,0,1,0,0
0.13763763763763764,0.8986695674002175,0.0,0.6781781781781782,0.0,0.7022022022022022,0,0,0,0,0,1,0,1
0.9234234234234234,0.9012996736573972,0.0,0.8583576079827954,0.6676676676676676,0.0,0,0,1,0,0,1,0,0
0.5635635635635636,0.7891224557891224,0.8401758613452162,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0.962962962962963,0.0,0.7504432624113472,0.0,0.903176748901656,0.0,1,0,0,0,0,1,0,0
0.7742742742742743,0.0,0.0,0.0,0.0,0.9208618351475495,0,0,0,0,1,0,0,1
0.1036036036036036,0.9218862671734007,0.6486486486486487,0.0,0.7557557557557557,0.0,0,0,0,0,0,1,0,0
0.7152152152152151,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.37287287287287285,0.8164320534462898,0.0,0.0,0.9195454961971959,0.0,0,0,1,0,0,0,0,0
0.6571571571571571,0.0,0.0,0.8196735196735196,0.6971971971971972,0.9112487819384371,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1
0.7152152152152151,0.8786810907292835,0.0,0.8386714027169708,0.0,0.0,0,0,0,0,0,1,0,1
0.13763763763763764,0.816560307903132,0.0,0.7157157157157157,0.7957957957957957,0.0,0,0,0,0,0,0,0,1
0.6111111111111112,0.7717717717717718,0.8706912731697215,0.0,0.0,0.7047047047047047,1,0,0,0,0,1,0,0
0.8188188188188188,0.0,0.0,0.8298298298298298,0.791624313884936,0.9362634028640368,1,0,0,0,0,1,0,1
0.504004004004004,0.9601784286638473,0.6486486486486487,0.0,0.0,0.0,0,0,1,0,0,1,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1
0.042042042042042045,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1
0.9519519519519519,0.0,0.9278942367947602,0.0,0.7661330077782519,0.0,0,0,0,0,0,1,0,1
0.37287287287287285,0.0,0.0,0.0,0.9030077728962487,0.0,0,0,0,0,0,1,0,1
0.44244244244244246,0.8259281066890763,0.6591591591591591,0.902584204859256,0.7640974307640974,0.0,0,0,1,0,0,1,0,1
0.5635635635635636,0.6806806806806807,0.0,0.6856856856856857,0.0,0.8937073267297148,0,0,0,0,0,1,0,0
0.17317317317317316,0.0,0.9075121366036419,0.7507507507507507,0.0,0.0,0,0,0,0,0,1,0,0
0.1036036036036036,0.8431915281230351,0.6711711711711712,0.0,0.0,0.8716545911577702,0,0,0,0,0,1,0,0
0.40890890890890885,0.7112112112112112,0.8626521258100205,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.7567567567567568,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0
0.3033033033033033,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.5635635635635636,0.6726726726726726,0.6861861861861862,0.0,0.972855473620308,0.7977057224466785,0,1,0,0,0,0,0,0
0.8703703703703705,0.0,0.0,0.9770912900970192,0.7407407407407407,0.6931931931931932,1,0,0,0,0,1,0,0
0.92992992992993,0.0,0.6486486486486487,0.0,0.8002677455180963,0.8625112125112123,1,0,0,0,1,0,0,1
0.504004004004004,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0
0.8038038038038038,0.0,0.8099898664682718,0.9966991088213184,0.9374270098465568,0.7495315276137193,0,1,0,0,0,0,0,0
0.5635635635635636,0.6806806806806807,0.8949010273232705,0.0,0.886720842746448,0.8986814712005551,0,1,0,0,0,1,0,0
0.9369369369369369,0.0,0.7267267267267267,0.0,0.9876438479044126,0.0,0,1,0,0,0,0,0,0
0.8338338338338338,0.0,0.9937636231153539,0.9052385719052386,0.6866866866866868,0.8222432293228753,1,1,0,0,0,0,0,0
0.7152152152152151,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1
0.8908908908908909,0.9059059059059059,0.7533949449988201,0.0,0.0,0.6496496496496496,1,0,0,0,0,1,0,0
0.6761761761761762,0.7037037037037037,0.9811318642373709,0.7272272272272272,0.6551551551551551,0.0,1,1,0,0,0,1,0,1
0.8188188188188188,0.0,0.8789263278126784,0.0,0.969116899777295,0.8898583508375074,0,1,0,0,0,1,0,1
0.17317317317317316,0.0,0.0,0.0,0.9171173804999269,0.0,0,0,0,0,0,0,0,1
0.3388388388388388,0.0,0.0,0.0,0.0,0.9426642381866263,0,0,0,0,0,1,0,0
0.7567567567567568,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0
0.3033033033033033,0.6806806806806807,0.0,0.0,0.9189061230408977,0.0,0,0,0,0,0,1,0,1
0.504004004004004,0.6606606606606606,0.8722722722722722,0.0,0.9986925564614733,0.9802909463046523,0,1,0,0,0,1,0,0
0.37287287287287285,0.7172172172172172,0.9468903742196895,0.0,0.0,0.7877877877877878,1,0,0,0,0,1,0,0
0.23673673673673673,0.0,0.0,0.8600424796479668,0.8195620369533413,0.0,0,0,0,0,0,1,0,0
0.5345345345345345,0.9251620041093725,0.0,0.7793889069056855,0.7927927927927928,0.0,0,0,1,0,0,1,0,1
0.6571571571571571,0.0,0.0,0.8156156156156157,0.7112112112112112,0.9128932661808032,0,0,0,0,0,1,0,0
0.40890890890890885,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0
0.8038038038038038,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0
0.23673673673673673,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0
0.8478478478478478,0.0,0.0,0.0,0.0,0.9168256177294797,0,0,0,0,0,1,0,1
0.12012012012012012,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1
0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0
0.05105105105105105,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0
0.7567567567567568,0.7637637637637638,0.7782782782782782,0.0,0.0,0.8586051353226926,0,0,0,0,0,1,0,0
0.9569569569569569,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0
0.3033033033033033,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0
0.6951951951951951,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1
0.5345345345345345,0.9620984620984621,0.7889045604137283,0.0,0.7047047047047047,0.9757061184519232,0,1,0,0,0,0,0,0
0.8998998998998999,0.7207207207207207,0.9854965005268346,0.8206321979906884,0.9791362590728173,0.9709814266136353,0,1,0,0,0,1,0,0
0.37287287287287285,0.0,0.8831867655397068,0.0,0.8576265810390248,0.9482856627967854,1,1,0,0,0,1,0,0
0.23673673673673673,0.0,0.6486486486486487,0.0,0.9613888975847963,0.7527527527527528,0,1,0,0,0,1,0,0
0.6761761761761762,0.0,0.7972986663881545,0.7412412412412412,0.0,0.8665331998665332,0,0,0,0,0,1,0,0
0.7892892892892893,0.0,0.6951951951951951,0.0,0.9639037796207888,0.9402433430672246,1,1,0,0,0,1,1,1
0.3388388388388388,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0
