Survived,Pclass,Age,Fare,Sex_male,ZeroSib,OneSib,YesCh,Embarked_Q,Embarked_S,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_Z
1,1,0.9224719101123596,10.094007691774651,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0.0,-0.2903558311967292,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.0,0.3809420691566765,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.0,-0.0911319381886217,0,1,0,1,1,0,0,0,0,1,0,0,0,0
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.2056179775280898,5.937556302404546,1,0,1,0,0,1,0,1,0,0,0,0,0,0
1,1,0.0,4.176300152449588,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.3179775280898876,4.090404337883722,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,2,0.6438202247191012,0.4134242256253898,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,0.6438202247191012,1.8395727946781235,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0.4921348314606741,2.9755431016561564,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.3393258426966292,10.737336289931395,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0.5910112359550562,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8578651685393259,0.5108706950315294,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,3,0.5466292134831461,-0.2858429769246761,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.4921348314606741,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9483146067415732,-0.0196711939574527,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.6696629213483147,6.51429647980043,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0.8247191011235955,5.199128612015799,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0.4426966292134832,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5662921348314607,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.6438202247191012,-0.0911319381886217,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.4426966292134832,0.629971935416811,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,2.3861738618252373,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.7691011235955056,5.248211315917122,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,3,0.9769662921348315,-0.3558615134086341,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.7691011235955056,-0.0629807359157369,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,3,0.6696629213483147,0.2629235673203519,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.301123595505618,1.8850478137343216,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0.0,0.3809420691566765,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1,0.8859550561797753,0.6083171644376689,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,0.7949438202247192,6.020385801399765,1,1,0,0,0,1,0,1,0,0,0,0,0,0
0,3,0.301123595505618,0.1535669738756842,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.0,5.162315501351258,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.6179775280898877,2.2584107130482987,1,0,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0.8370786516853933,5.199128612015799,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.8780898876404495,0.9114839581456586,1,1,0,1,0,1,0,0,0,0,0,0,1,0
1,2,0.2191011235955056,0.5000433095419583,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1,1,0.4921348314606741,10.764404753655324,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,2,0.5910112359550562,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.5230337078651686,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.7691011235955056,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.4921348314606741,-0.0629807359157369,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,2,0.8247191011235955,-0.0629807359157369,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,0.0712788441549442,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,3,0.2280898876404494,0.0626169357632873,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.8483146067415731,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4662921348314607,-0.22647425680826,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,0.8898291871665165,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,3,0.2887640449438202,-0.3129114406486037,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,0.1449050654840274,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3130933407248285,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.2145641327697318,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.4426966292134832,1.7560200263322014,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,3,0.0,-0.2847602383757189,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.0,-0.2847602383757189,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.8247191011235955,0.5823314392626983,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,0.6179775280898877,0.5745703693437738,1,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,0.8780898876404495,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.7460674157303371,-0.3206725105675282,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.0452931189799736,1,0,1,1,1,0,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9730337078651686,2.633038250987457,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1,3,0.0,-0.3129114406486037,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0.0,-0.2903558311967292,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.4921348314606741,2.375346476335666,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0.5230337078651686,1.7751498510151755,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,3,0.3393258426966292,-0.3446746587208094,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.4426966292134832,5.248211315917122,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.2280898876404494,0.2867438153974083,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.0,2.9327749289723517,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,0.4426966292134832,-0.3120106021758714,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.5662921348314607,8.533963342803686,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0.3904494382022472,-0.4522252442658167,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8483146067415731,9.227998752685192,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0.2095505617977528,0.0557610352712909,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.6893258426966293,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.7460674157303371,1.6260914004573488,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.3393258426966292,2.55724655256046,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.2095505617977528,1.405212736470099,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.7691011235955056,-0.0629807359157369,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2912566696694615,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.3179775280898876,-0.1062902778740212,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.7691011235955056,4.571140253620677,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1,3,0.4134831460674157,-0.2883722541750398,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.2827766613540295,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.4662921348314607,4.279883583951216,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1,3,0.4921348314606741,0.0972645693299147,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,3,0.4426966292134832,-0.2883722541750398,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8887640449438203,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,-0.0781390756011364,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.8089887640449438,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5466292134831461,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4134831460674157,-0.2004885316332894,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,0.0604514586653731,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3904494382022472,-0.2508358741597949,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.7264044943820225,0.283495599750537,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.9320224719101124,-0.2903558311967292,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.2280898876404494,0.1860491303443974,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.4134831460674157,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.4769463308156052,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3289749497609313,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.7095505617977529,3.27185399487215,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.8657303370786518,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.7264044943820225,0.7815553322708059,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.3393258426966292,-0.0629807359157369,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,2,0.6438202247191012,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.2685393258426966,0.4199206569191323,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.4134831460674157,-0.2910791005474326,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.6179775280898877,-0.2849421384519437,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.0023473771741389,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.3393258426966292,0.2493893354583881,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.3679775280898877,0.5000433095419583,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.6893258426966293,-0.277362968609244,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0.5910112359550562,0.5238635576190146,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1,3,0.0,0.0712788441549442,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.8483146067415731,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3179775280898876,-0.3174242949206569,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9224719101123596,1.7949986140946572,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1,1,0.2808988764044944,4.571140253620677,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,3,0.4134831460674157,0.8627607234425888,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.4921348314606741,0.1860491303443974,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0.9870786516853932,10.764404753655324,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0,2,0.6696629213483147,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.8780898876404495,0.5108706950315294,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.3904494382022472,-0.2145641327697318,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.2892730926477721,1,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,-0.0629807359157369,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,-0.2746561222368512,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.2370786516853932,2.919240697110387,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0.2764044943820224,0.2185312868131106,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,3,0.2449438202247191,0.2080633705217932,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.9398876404494384,0.6949362483542374,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,2,0.7691011235955056,0.5758350079689557,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.2387438500450419,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,1,0.6438202247191012,0.5758350079689557,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.9140449438202248,3.2330573071859194,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.6179775280898877,-0.2840412999792114,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.9893258426966294,0.5238635576190146,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0.0,1.6201363384380845,0,0,1,1,0,1,0,0,1,0,0,0,0,0
1,2,0.9224719101123596,-0.1712545908114476,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.905056179775281,0.5238635576190146,1,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0.7264044943820225,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.8949438202247192,1.0414125840205113,1,1,0,1,0,1,0,0,0,1,0,0,0,0
0,2,0.905056179775281,-0.0629807359157369,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7949438202247192,-0.3206725105675282,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.958426966292135,0.5238635576190146,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2914385697456864,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.201123595505618,0.2080633705217932,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7949438202247192,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.7095505617977529,0.5758350079689557,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.4662921348314607,-0.0286925715473632,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,3,0.4426966292134832,-0.1999471623588108,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,1.6260914004573488,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,2,0.7264044943820225,0.283495599750537,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6179775280898877,-0.320854410643753,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4426966292134832,-0.300282378213568,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.2191011235955056,-0.0938387845610145,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.2634831460674157,1.405212736470099,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.9224719101123596,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.9842696629213484,-0.2107745478483819,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.5230337078651686,3.3185936525535307,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,3,0.0,0.4769463308156052,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.7460674157303371,3.27185399487215,0,0,1,1,0,1,0,1,0,0,0,0,0,0
0,1,0.9657303370786516,0.6602886147876099,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0.6438202247191012,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.2634831460674157,0.0626169357632873,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.2387438500450419,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4134831460674157,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.953932584269663,0.6949362483542374,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,0.996629213483146,1.5179994456378627,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.4134831460674157,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.0001775691220289,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.9483146067415732,2.7636901462130137,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,0.0,0.0279693021966599,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.5230337078651686,5.937556302404546,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,3,0.4921348314606741,-0.2883722541750398,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3179775280898876,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4134831460674157,-0.2903558311967292,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.29558762386529,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.7859550561797753,-0.2107745478483819,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.301123595505618,3.120270598018155,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,1,0.3393258426966292,4.090404337883722,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1,2,0.7095505617977529,0.5000433095419583,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,0.3495426512369204,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.5466292134831461,1.8208024391934032,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.6179775280898877,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9483146067415732,1.946582010948652,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,0.4921348314606741,-0.3013651167625251,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.8949438202247192,0.8474204836809646,1,1,0,1,0,1,0,0,1,0,0,0,0,0
1,2,0.7264044943820225,-0.1712545908114476,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,3,0.0,0.4199206569191323,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.7691011235955056,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6893258426966293,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.6438202247191012,3.423437391726145,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.4426966292134832,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3130933407248285,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.8657303370786518,1.8850478137343216,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.8325842696629214,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.9224719101123596,-0.1712545908114476,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.8089887640449438,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.1279450488531633,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.2191011235955056,0.5000433095419583,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.3179775280898876,-0.3129114406486037,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0.0,0.3423229505924745,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,-0.2508358741597949,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.2528089887640449,0.5108706950315294,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0.8780898876404495,0.5238635576190146,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1,1,0.6438202247191012,3.983213221536969,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.0,0.0019835770216894,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.4426966292134832,1.517817545561638,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0.7691011235955056,2.448972697664749,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,3,0.2634831460674157,0.7285011433719076,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.2724719101123596,0.7285011433719076,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.6893258426966293,0.5000433095419583,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9224719101123596,3.983213221536969,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,1,0.9870786516853932,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.3679775280898877,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.0,-0.0256262559767167,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.7095505617977529,0.2629235673203519,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.2561797752808989,0.965620885593514,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.3179775280898876,4.176300152449588,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0.5662921348314607,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2869257154736331,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.4426966292134832,-0.3130933407248285,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0.4426966292134832,-0.2892730926477721,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9808988764044944,0.5238635576190146,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.905056179775281,1.089053080174624,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0.0,9.227998752685192,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.8089887640449438,2.8236002356039083,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,3,0.7691011235955056,0.1275812487007136,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2903558311967292,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.8247191011235955,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.5910112359550562,-0.0413259649365948,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4921348314606741,0.4199206569191323,1,0,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6179775280898877,0.2867438153974083,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0.6893258426966293,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.9808988764044944,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9438202247191012,1.6035357910054742,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1,3,0.0,-0.2903558311967292,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.301123595505618,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,0.0019835770216894,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.7264044943820225,-0.0629807359157369,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8089887640449438,1.7949986140946572,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,3,0.0,0.0001775691220289,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,0.6893258426966293,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5230337078651686,0.6732814773750952,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.8089887640449438,4.176300152449588,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,2,0.9483146067415732,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.7691011235955056,1.1117905897027232,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.0,-0.2486703970618806,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.3393258426966292,2.8236002356039083,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,2,0.8949438202247192,0.0236383480008315,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9730337078651686,2.8041109417226804,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3,0.4426966292134832,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7460674157303371,-0.3174242949206569,1,1,0,1,0,1,0,0,0,0,0,0,0,1
