Survived,Pclass,Age,Fare,Sex_male,ZeroSib,OneSib,YesCh,Embarked_Q,Embarked_S,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_Z
1,3,0.7460674157303371,0.25101344328182384,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.9893258426966294,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.2858429769246761,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.301123595505618,-0.21456413276973182,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.3679775280898877,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,3,0.7095505617977529,-0.2508358741597949,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0.6438202247191012,-0.21456413276973182,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4426966292134832,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.8483146067415731,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.4426966292134832,-0.29035583119672925,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.5466292134831461,2.7889526020372806,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.3679775280898877,3.3185936525535307,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0,2,0.7691011235955056,-0.06839442866052249,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,3,0.49213483146067416,-0.2427153350426166,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.49213483146067416,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,0.5745703693437738,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.47528089887640457,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.21910112359550565,5.937556302404546,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,1,0.0,0.6949362483542374,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,0.9224719101123596,10.094007691774651,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0.0,-0.29035583119672925,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.0,0.38094206915667655,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.0,-0.09113193818862174,0,1,0,1,1,0,0,0,0,1,0,0,0,0
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.20561797752808988,5.937556302404546,1,0,1,0,0,1,0,1,0,0,0,0,0,0
1,1,0.0,4.1763001524495875,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.31797752808988766,4.090404337883722,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,2,0.6438202247191012,0.4134242256253898,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,0.6438202247191012,1.8395727946781235,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0.49213483146067416,2.9755431016561564,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.33932584269662924,10.737336289931397,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0.5466292134831461,0.5000433095419583,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8578651685393259,0.5108706950315294,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,3,0.5466292134831461,-0.2858429769246761,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.49213483146067416,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,2,0.9483146067415731,-0.01967119395745271,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.6696629213483147,6.51429647980043,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0.8247191011235955,5.199128612015799,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0.4426966292134832,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5662921348314607,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.6438202247191012,-0.09113193818862174,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.4426966292134832,0.629971935416811,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,2.3861738618252373,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.7691011235955056,5.248211315917122,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,3,0.9769662921348315,-0.35586151340863414,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.7691011235955056,-0.06298073591573695,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,3,0.6696629213483147,0.26292356732035194,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.301123595505618,1.8850478137343218,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,3,0.0,0.38094206915667655,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1,0.8859550561797753,0.6083171644376689,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,0.7949438202247192,6.020385801399765,1,1,0,0,0,1,0,1,0,0,0,0,0,0
0,3,0.301123595505618,0.15356697387568427,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.0,5.162315501351258,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.6179775280898877,2.2584107130482987,1,0,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0.8370786516853933,5.199128612015799,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,3,0.8780898876404495,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.8780898876404495,0.9114839581456586,1,1,0,1,0,1,0,0,0,0,0,0,1,0
1,2,0.21910112359550565,0.5000433095419583,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1,1,0.49213483146067416,10.764404753655324,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,2,0.5910112359550562,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.5230337078651686,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.7691011235955056,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.49213483146067416,-0.06298073591573695,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,2,0.8247191011235955,-0.06298073591573695,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,0.07127884415494427,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,3,0.22808988764044946,0.06261693576328738,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.8483146067415731,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4662921348314607,-0.22647425680826,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,0.8898291871665165,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,3,0.28876404494382024,-0.3129114406486037,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,0.14490506548402746,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.31309334072482853,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.21456413276973182,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.4426966292134832,1.7560200263322014,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,2,0.7949438202247192,-0.06298073591573695,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,-0.28476023837571895,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.0,-0.28476023837571895,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.8247191011235955,0.5823314392626983,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,0.6179775280898877,0.5745703693437738,1,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,0.8780898876404495,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.7460674157303371,-0.32067251056752827,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.04529311897997366,1,0,1,1,1,0,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.9730337078651686,2.6330382509874575,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1,3,0.0,-0.3129114406486037,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0.0,-0.29035583119672925,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.49213483146067416,2.375346476335666,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0.5230337078651686,1.7751498510151755,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,3,0.33932584269662924,-0.3446746587208094,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.4426966292134832,5.248211315917122,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.22808988764044946,0.2867438153974083,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.0,2.9327749289723513,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,3,0.4426966292134832,-0.3120106021758714,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.5662921348314607,8.533963342803686,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0.3904494382022472,-0.4522252442658167,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.3679775280898877,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.8483146067415731,9.227998752685192,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0.20955056179775283,0.055761035271290955,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.6893258426966293,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.7460674157303371,1.6260914004573488,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.33932584269662924,2.55724655256046,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.20955056179775283,1.405212736470099,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.7691011235955056,-0.06298073591573695,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.29125666966946157,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.31797752808988766,-0.1062902778740212,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.7691011235955056,4.571140253620677,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1,3,0.41348314606741576,-0.28837225417503987,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.2827766613540295,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.4662921348314607,4.279883583951216,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1,3,0.49213483146067416,0.09726456932991473,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,3,0.4426966292134832,-0.28837225417503987,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6696629213483147,-0.2858429769246761,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.8887640449438203,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,-0.07813907560113643,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.8089887640449438,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5466292134831461,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.41348314606741576,-0.20048853163328947,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,0.06045145866537313,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.3904494382022472,-0.2508358741597949,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.7264044943820225,0.283495599750537,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.9320224719101124,-0.29035583119672925,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.22808988764044946,0.18604913034439746,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.41348314606741576,-0.2892730926477721,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.4769463308156052,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.32897494976093133,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.7095505617977529,3.27185399487215,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.8657303370786518,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.7264044943820225,0.7815553322708059,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.33932584269662924,-0.06298073591573695,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,2,0.6438202247191012,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.26853932584269663,0.41992065691913233,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2840412999792114,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.41348314606741576,-0.29107910054743263,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.6179775280898877,-0.2849421384519437,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,-0.002347377174138998,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.33932584269662924,0.24938933545838812,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.3679775280898877,0.5000433095419583,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.6893258426966293,-0.277362968609244,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0.5910112359550562,0.5238635576190146,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1,3,0.0,0.07127884415494427,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.8483146067415731,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.31797752808988766,-0.31742429492065694,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9224719101123596,1.7949986140946572,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1,1,0.2808988764044944,4.571140253620677,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,3,0.41348314606741576,0.8627607234425888,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.49213483146067416,0.18604913034439746,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0.9870786516853933,10.764404753655324,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0,2,0.6696629213483147,-0.1712545908114476,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.8780898876404495,0.5108706950315294,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.3904494382022472,-0.21456413276973182,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5230337078651686,-0.2892730926477721,1,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.5910112359550562,-0.06298073591573695,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.0,-0.2746561222368512,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.23707865168539327,2.919240697110387,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0.27640449438202247,0.21853128681311065,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.7264044943820225,0.5238635576190146,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.2449438202247191,0.20806337052179327,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.9398876404494383,0.6949362483542374,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,2,0.7691011235955056,0.5758350079689557,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.2387438500450419,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,1,0.6438202247191012,0.5758350079689557,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.9140449438202247,3.2330573071859194,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.6179775280898877,-0.2840412999792114,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.9893258426966294,0.5238635576190146,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0.0,1.6201363384380845,0,0,1,1,0,1,0,0,1,0,0,0,0,0
1,2,0.9224719101123596,-0.1712545908114476,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,1,0.905056179775281,0.5238635576190146,1,1,0,1,0,1,0,0,0,1,0,0,0,0
0,3,0.7264044943820225,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.8949438202247192,1.0414125840205113,1,1,0,1,0,1,0,0,0,1,0,0,0,0
0,2,0.905056179775281,-0.06298073591573695,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7949438202247192,-0.32067251056752827,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.958426966292135,0.5238635576190146,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.2914385697456864,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.201123595505618,0.20806337052179327,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.7949438202247192,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.7095505617977529,0.5758350079689557,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.4662921348314607,-0.028692571547363297,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,3,0.4426966292134832,-0.19994716235881088,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,1.6260914004573488,1,1,0,1,0,1,0,0,0,0,0,0,0,0
0,2,0.7264044943820225,0.283495599750537,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6179775280898877,-0.32085441064375303,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.4426966292134832,-0.300282378213568,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.21910112359550565,-0.09383878456101451,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.26348314606741574,1.405212736470099,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,0.0,-0.6260047813734322,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.9224719101123596,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.9842696629213484,-0.21077454784838193,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.5230337078651686,3.3185936525535307,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,3,0.0,0.4769463308156052,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.7460674157303371,3.27185399487215,0,0,1,1,0,1,0,1,0,0,0,0,0,0
0,1,0.9657303370786517,0.6602886147876099,1,1,0,1,0,0,1,0,0,0,0,0,0,0
0,3,0.6438202247191012,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.26348314606741574,0.06261693576328738,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.2387438500450419,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.41348314606741576,-0.3120106021758714,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.953932584269663,0.6949362483542374,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,0.9966292134831461,1.5179994456378627,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.41348314606741576,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,0.00017756912202893625,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.9483146067415731,2.7636901462130137,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,0.0,0.027969302196659943,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.5230337078651686,5.937556302404546,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,3,0.49213483146067416,-0.28837225417503987,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.31797752808988766,-0.2508358741597949,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.41348314606741576,-0.29035583119672925,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.29558762386529,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.7859550561797753,-0.21077454784838193,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.301123595505618,3.120270598018155,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,1,0.33932584269662924,4.090404337883722,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1,2,0.7095505617977529,0.5000433095419583,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0.0,0.5238635576190146,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.5910112359550562,0.34954265123692047,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.5466292134831461,1.8208024391934032,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,3,0.6179775280898877,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,3,0.0,-0.277362968609244,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.7691011235955056,0.5124948028549651,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0.9483146067415731,1.946582010948652,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,0.49213483146067416,-0.30136511676252514,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.8949438202247192,0.8474204836809646,1,1,0,1,0,1,0,0,1,0,0,0,0,0
1,2,0.7264044943820225,-0.1712545908114476,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,3,0.0,0.41992065691913233,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.7691011235955056,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.6893258426966293,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.6438202247191012,3.423437391726145,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,3,0.4426966292134832,-0.2840412999792114,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.31309334072482853,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.8657303370786518,1.8850478137343218,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.8325842696629214,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,2,0.9224719101123596,-0.1712545908114476,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.0,8.97915078650128,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,3,0.8089887640449438,-0.2827766613540295,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,2,0.4662921348314607,-0.12794504885316332,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.21910112359550565,0.5000433095419583,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.3129114406486037,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.31797752808988766,-0.3129114406486037,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0.0,0.34232295059247453,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0.6438202247191012,-0.2508358741597949,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.25280898876404495,0.5108706950315294,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0.8780898876404495,0.5238635576190146,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1,1,0.6438202247191012,3.983213221536969,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.0,0.001983577021689412,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.4426966292134832,1.517817545561638,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0.7691011235955056,2.4489726976647495,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,3,0.26348314606741574,0.7285011433719076,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0.2724719101123596,0.7285011433719076,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2,0.6893258426966293,0.5000433095419583,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9224719101123596,3.983213221536969,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,1,0.9870786516853933,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,2,0.3679775280898877,0.5000433095419583,0,0,1,1,0,1,0,0,0,0,0,0,0,1
1,2,0.0,-0.025626255976716767,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0.7095505617977529,0.26292356732035194,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,0.2561797752808989,0.9656208855935139,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,0.31797752808988766,4.1763001524495875,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0.5662921348314607,0.5000433095419583,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.28692571547363316,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1,3,0.4426966292134832,-0.31309334072482853,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0.4426966292134832,-0.2892730926477721,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0.9808988764044945,0.5238635576190146,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0.905056179775281,1.089053080174624,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0.0,9.227998752685192,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0.8089887640449438,2.8236002356039083,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,3,0.7691011235955056,0.12758124870071366,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,3,0.0,-0.29035583119672925,1,1,0,1,1,0,0,0,0,0,0,0,0,1
